Employee_id,How satisfied are you with your current role and responsibilities?,How supported do you feel by your manager and team?,How do you feel about your opportunities for career growth and learning?,How was your overall work environment this month?,Do you get enough breaks or downtime during work?,How_satisfied_are_you_with_you_sentiment,How_satisfied_are_you_with_you_score,How_satisfied_are_you_with_you_confidence,How_supported_do_you_feel_by_y_sentiment,How_supported_do_you_feel_by_y_score,How_supported_do_you_feel_by_y_confidence,How_do_you_feel_about_your_opp_sentiment,How_do_you_feel_about_your_opp_score,How_do_you_feel_about_your_opp_confidence,How_was_your_overall_work_envi_sentiment,How_was_your_overall_work_envi_score,How_was_your_overall_work_envi_confidence,Do_you_get_enough_breaks_or_do_sentiment,Do_you_get_enough_breaks_or_do_score,Do_you_get_enough_breaks_or_do_confidence,Overall_Sentiment,Avg_Sentiment_Score,Avg_Confidence_Score
609,"I’m very content because my current responsibilities allow me to express creativity and make an impact. I get to collaborate with talented people who constantly inspire me. The tasks I handle push me to improve, and I enjoy that sense of growth. It’s great to see how my contributions help the team succeed. I genuinely feel part of something valuable.","The support system in my team is amazing. My manager gives constructive feedback that helps me grow instead of feeling criticized. Colleagues willingly share their knowledge and step in when someone’s overloaded. It creates a balanced, stress-free atmosphere. I’ve learned so much simply because everyone here wants each other to succeed. That sense of teamwork is what keeps me loyal to the company.","I feel okay about the learning opportunities, though they’re not particularly ambitious. There are some resources, but you have to take initiative to use them. My manager supports me when I show interest, but otherwise, things remain static. I’ve learned a few useful things, but progress feels gradual. It’s neither disappointing nor exciting.","This month was frustrating and chaotic. The team dynamic felt off, with little to no collaboration. My manager gave unclear directions, leading to repeated mistakes. There was visible stress among colleagues, and morale was low. The lack of organization made even simple tasks overwhelming. It’s been one of the more difficult months lately.","I’m happy with the current system of breaks. We have proper lunch hours, and I can step away when I need a moment to think. My manager never makes me feel guilty for taking that time. These short breaks help me stay mentally sharp throughout the day. It’s a respectful and healthy approach to work. I feel grateful for the flexibility I have.",POSITIVE,1.0,0.7908976078033447,POSITIVE,1.0,0.8345822095870972,NEUTRAL,0.0,0.8292613625526428,NEGATIVE,-1.0,0.4876895248889923,POSITIVE,1.0,0.7474064230918884,POSITIVE,0.4,0.738
646,"I feel grateful to be in a role that suits my strengths and interests so well. The work I do feels meaningful, and I can see how it benefits both the company and my own development. My manager’s trust and feedback encourage me to take initiative. I love that I’m constantly learning and improving here. It’s a very fulfilling experience overall.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","It’s frustrating that the company doesn’t seem to care about upskilling employees. There are no training sessions, and we’re rarely encouraged to take on new responsibilities. My manager is always busy and doesn’t prioritize mentoring. I feel like I’m not learning anything meaningful. The lack of growth is one of the main reasons I’ve started reconsidering my role here.","This month’s environment was tense and demoralizing. People were under pressure, but there was little acknowledgment of their hard work. My manager rarely interacted with the team, creating a sense of disconnect. Small issues escalated quickly due to lack of communication. It felt like the office was filled with silent frustration. I’ve felt drained.","The downtime I get depends on how organized my day is. My manager is okay with breaks, but I don’t always take them. Sometimes I get caught up in work and lose track of time. It’s not an issue of policy, more of habit. The balance is there—it’s just uneven.",POSITIVE,1.0,0.8268803954124451,NEUTRAL,0.0,0.6999353170394897,NEGATIVE,-0.5,0.6115887761116028,NEGATIVE,-0.5,0.5464329719543457,NEUTRAL,0.0,0.5613833069801331,NEUTRAL,0.0,0.6492
661,"I’m unsatisfied because I rarely get feedback or acknowledgment for my work. It feels like no one notices the effort I put in. The lack of appreciation makes me question my value here. I try to stay positive, but it’s becoming harder every day. I need more recognition and meaningful tasks to feel motivated again.","I don’t feel any sense of mentorship from my manager. They seem detached from the team’s struggles and achievements. When I reach out for guidance, responses are minimal or delayed. My coworkers are cordial but don’t go out of their way to help. The lack of connection makes the workplace feel cold and transactional.","The company promotes growth, but in practice, it’s mostly self-driven. My manager gives me freedom to learn, but no specific direction. I’ve improved through experience rather than guidance. It’s good that I can explore at my own pace, though it sometimes feels aimless. I’d describe it as average support.","This month, the work atmosphere felt really negative. There was a lack of trust and poor communication from leadership. My manager didn’t acknowledge anyone’s efforts, which made motivation plummet. The constant pressure to perform made the environment tense. It was difficult to stay positive when everything felt forced.","The amount of rest time I get is fine, but not consistent. Some days I can take short breaks freely, while other days are packed with calls and tasks. My manager doesn’t restrict it, but there’s an unspoken pressure to stay online. I don’t feel deprived, just a little rushed. It’s okay for now.",NEGATIVE,-0.5,0.617996871471405,NEGATIVE,-0.5,0.6096046566963196,NEUTRAL,0.0,0.5919729471206665,NEGATIVE,-0.5,0.5127637982368469,NEUTRAL,0.0,0.8071103692054749,NEGATIVE,-0.3,0.6279
668,"The work I do doesn’t give me any sense of purpose or satisfaction. I finish tasks, but they don’t feel meaningful or rewarding. I’ve been doing the same kind of work for months now without any change. It’s frustrating to feel like I’m not progressing in my career. I really want to feel more engaged and valued.","Support from my manager is consistent and genuine. They make sure resources are available and personally guide us during complex assignments. My teammates foster positivity through constant encouragement. Even in tight deadlines, there’s laughter and teamwork instead of tension. I always feel reassured that I’m not facing challenges alone.","I feel very optimistic about my career progression here. I’ve been given multiple chances to lead, experiment, and learn from real experiences. My team and manager are incredibly supportive of upskilling and personal growth. There’s a genuine emphasis on development, not just results. It makes me feel confident that my hard work will lead to something meaningful.","This month was chaotic and unorganized. There were constant last-minute changes and unclear instructions from management. The atmosphere felt tense, and people were visibly frustrated. My manager didn’t handle the pressure well, which trickled down to the team. I found it difficult to focus with so much confusion. It’s been one of the most stressful months so far.",I’m very satisfied with how my workday is structured in terms of breaks. My manager encourages flexibility as long as deadlines are met. Taking short pauses between tasks has improved my focus significantly. The office culture supports this balance wholeheartedly. It’s nice not to feel guilty about resting. It keeps me motivated throughout the day.,NEGATIVE,-0.5,0.6152646541595459,POSITIVE,1.0,0.6844165921211243,POSITIVE,1.0,0.6139495968818665,NEGATIVE,-0.5,0.46475285291671753,POSITIVE,1.0,0.6712455749511719,POSITIVE,0.4,0.6099
670,"I have mixed feelings about my role. The job is stable, and I have a good understanding of my duties. Still, I feel like my potential isn’t being used fully. The tasks are repetitive, and there’s little room for creativity. I don’t dislike my work, but I wish I felt more inspired. I guess it’s fine for now, though I hope for more variety in the future.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","I don’t feel like there’s any path for advancement in this company. Promotions seem rare, and there’s no clarity on how to achieve them. My manager never talks about development goals or learning plans. It feels like you’re expected to stay in the same position indefinitely. I find that really demotivating and discouraging.","This month felt quite ordinary in terms of work atmosphere. There weren’t any major highs or lows—just a consistent routine. My manager was fair and communicated updates when necessary. The team got along fine, though there wasn’t much team spirit. It was a predictable but peaceful month overall.",I barely get any time for myself during work hours. There’s no structure or encouragement for breaks. My manager expects continuous performance without pause. It’s hard to stay motivated when you’re constantly tired. I feel physically worn out and mentally numb by the end of each day.,NEUTRAL,0.0,0.7222340703010559,NEUTRAL,0.0,0.6999353170394897,NEGATIVE,-0.5,0.6102156639099121,POSITIVE,0.5,0.4551437199115753,NEGATIVE,-0.5,0.6064419150352478,NEUTRAL,-0.1,0.6188
684,"I feel stuck in a role that doesn’t offer any growth or creativity. The work is routine, and there’s little opportunity to innovate. Even when I share ideas, they’re often ignored. It’s hard to stay motivated when my contributions go unnoticed. I just wish I could do something that felt more impactful.","I’m incredibly grateful for the level of support I receive here. My manager listens carefully whenever I share ideas or concerns and always offers practical solutions. My teammates are cooperative, and we all celebrate each other’s successes. There’s a real sense of belonging that boosts my confidence. I feel encouraged to experiment and learn from mistakes. It’s comforting to know that help is only a message away.","The learning environment here is steady but not particularly stimulating. There are training sessions now and then, though not always relevant to what I do. My manager encourages me to take them, but I don’t find them engaging. I’m developing slowly through experience. It’s neither disappointing nor exciting—just neutral.",I really liked how the work environment evolved this month. Everyone seemed more connected and supportive. My manager’s leadership helped maintain focus without pressure. We worked as a team and celebrated milestones together. It felt like we were all growing in the right direction. It’s been a truly motivating and pleasant experience.,"No, there’s never enough downtime. The amount of work keeps increasing, but the time to recover hasn’t. My manager doesn’t plan for rest periods in the schedule. People are visibly tired and unmotivated. It’s becoming hard to stay positive in such an intense environment.",NEGATIVE,-0.5,0.6914265155792236,POSITIVE,1.0,0.9327046871185303,NEUTRAL,0.0,0.6959779858589172,POSITIVE,1.0,0.6836997270584106,NEGATIVE,-0.5,0.5833829641342163,NEUTRAL,0.2,0.7174
689,I’m not happy with my job at all. The tasks are repetitive and don’t give me any sense of accomplishment. I feel like my skills are being wasted on work that doesn’t matter. There’s no motivation when I don’t see the impact of what I do. It’s tiring to show up every day knowing nothing is going to change.,"Working with such a supportive group has changed how I view teamwork. My manager motivates without pressuring and acknowledges every effort made. Colleagues are cooperative, sharing both workload and credit equally. Even during demanding projects, morale stays high because everyone backs one another. It’s empowering to know that failure isn’t feared but learned from collectively.","I feel like growth here depends heavily on personal effort. There’s no clear path for progression, but the freedom allows me to explore on my own. My manager is supportive, but only when I bring things up myself. I’ve managed to learn a few things along the way. Overall, it’s fine but not particularly well-structured.","It’s been a great month for teamwork and collaboration. The workplace atmosphere was lighter than usual, and everyone contributed enthusiastically. My manager made sure to recognize people’s efforts, which helped morale. There was laughter, focus, and shared commitment in equal measure. It’s nice to work in an environment that feels so balanced. I’ve genuinely enjoyed this month.","There’s flexibility for taking breaks, but not much encouragement. My manager leaves it up to us, which works fine most of the time. However, I often find myself working through lunch or skipping small pauses. It’s not due to pressure, just habit. The system works, but it’s not well-balanced.",NEGATIVE,-1.0,0.5522958040237427,POSITIVE,1.0,0.7323776483535767,NEUTRAL,0.0,0.5145735144615173,POSITIVE,1.0,0.7700218558311462,NEUTRAL,0.0,0.7004096508026123,NEUTRAL,0.2,0.6539
694,"I’m extremely happy with how my job has evolved over time. My current responsibilities align with my interests, and I genuinely enjoy what I do every day. I feel valued and respected by both my manager and my colleagues. The sense of purpose I get from completing meaningful work keeps me motivated. It’s refreshing to be in a role that constantly encourages growth and creativity.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","There’s no real focus on growth or learning here. My manager only cares about meeting deadlines, not about developing people. The company’s training programs, if any, are outdated and irrelevant. I’ve been in the same position for years without progress. It feels like there’s no opportunity to advance my career.","The work environment this month felt extremely negative. There was a lot of gossip, miscommunication, and unnecessary pressure. My manager seemed disconnected from what the team was going through. Collaboration was replaced with blame when things went wrong. It was mentally exhausting to deal with so much tension. I didn’t feel supported or valued.","The downtime I get depends largely on my workload. My manager is supportive of taking breaks, but the pace of work doesn’t always allow it. I try to take short pauses, but sometimes I forget. It’s neither bad nor great—just average. A bit more structure would help.",POSITIVE,1.0,0.8745371699333191,NEUTRAL,0.0,0.6999353170394897,NEGATIVE,-0.5,0.5295419692993164,NEGATIVE,-1.0,0.48742711544036865,NEUTRAL,0.0,0.7044432163238525,NEUTRAL,-0.1,0.6592
712,"My satisfaction level is average. I do my tasks, meet deadlines, and everything runs smoothly. But sometimes I question whether this is helping me grow. The role feels a bit static, and I’d like more opportunities to expand my skills. I’m fine with how things are, but it doesn’t spark much enthusiasm. It’s just steady work that pays the bills.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","I think my growth here has been steady but limited. There are occasional learning sessions, though not particularly targeted toward my goals. My manager gives minimal feedback, which makes it hard to track progress. The experience I’m getting is useful, just not transformative. It’s a neutral journey of slow improvement","I’d describe this month’s environment as steady but unremarkable. Everyone focused on getting work done, but there wasn’t much collaboration. My manager ensured tasks were completed but didn’t boost morale. It was peaceful, which I appreciate, but it lacked connection. It’s been neutral overall.","I don’t get enough breaks at all. Most days are packed back-to-back with meetings and deadlines. My manager expects quick responses at all times, even during lunch hours. There’s no real downtime to recharge mentally or physically. I feel constantly on edge and mentally tired. It’s been very difficult to maintain energy.",NEUTRAL,0.0,0.7451582551002502,NEUTRAL,0.0,0.6999353170394897,NEUTRAL,0.0,0.6599125266075134,NEUTRAL,0.0,0.4902952313423157,NEGATIVE,-0.5,0.5345183610916138,NEUTRAL,-0.1,0.626
726,"I’m quite content with my current position. My work is meaningful, and I can clearly see how my contributions affect the team’s success. The tasks are well-balanced and allow me to manage my time effectively. I also appreciate the level of trust my manager has in me. Overall, I feel respected and valued for what I bring to the table.","I can honestly say my manager and team are the backbone of my motivation. Their guidance and positive energy keep me pushing through difficult projects. When I make mistakes, I’m coached rather than criticized. That safe environment helps me take initiative more often. It’s refreshing to work where support is the norm, not the exception.",I feel that the organization genuinely wants employees to succeed. There are structured programs for mentorship and internal promotions. My manager provides valuable insights that help me plan ahead. I’ve been able to strengthen both my leadership and problem-solving skills. It feels empowering to know that the company invests in my potential.,"This month was smooth and enjoyable. The team dynamic was strong, and everyone seemed to be in good spirits. The management was communicative, and the workload felt well-distributed. I appreciated how everyone looked out for each other when deadlines got tight. The environment was both motivating and comfortable. It’s the kind of month that reminds me why I like this job."," I’d say the breaks here are decent but could be better. We have a set lunch break and some flexibility during the day, but it really depends on workload. Some days I barely get time to step away, while other days are relaxed. My manager doesn’t restrict breaks, but the pressure sometimes makes it hard to take them. It’s manageable overall, but not consistent.",POSITIVE,1.0,0.4961705207824707,POSITIVE,0.5,0.5018295645713806,POSITIVE,1.0,0.6245745420455933,POSITIVE,1.0,0.5134720206260681,NEUTRAL,0.0,0.7560306191444397,POSITIVE,0.7,0.5784
750,"I love how much I’ve grown in my current position. The challenges I’ve faced have helped me become more confident and capable. I enjoy the sense of trust my manager places in me to deliver results. My work feels meaningful, and that gives me a strong sense of satisfaction. It’s a role that truly brings out the best in me.","The support I get from my manager and team feels genuine, not forced. They care about results but also about our well-being. When deadlines are tight, everyone collaborates efficiently instead of blaming others. My manager always checks in to make sure workloads are balanced. It’s reassuring to know I’m surrounded by people who have my back.","My current role offers some opportunities for development, but they’re not very structured. I’ve picked up new skills mainly through experience rather than formal training. My manager is supportive but doesn’t always have time to focus on my growth. I’d say the environment encourages learning indirectly. It’s satisfactory, though it could be better organized.","The office environment this month was pretty demotivating. There was a lot of miscommunication between teams, which caused unnecessary conflict. My manager didn’t step in to resolve issues quickly. It felt like everyone was just trying to survive the week. The lack of unity made it hard to stay positive. It’s been a tough experience.","I barely get any breaks, and when I do, they’re filled with interruptions. My manager expects instant replies even during lunch. It feels like there’s no boundary between work and rest. I’m constantly tense and tired. This lack of downtime is starting to affect my health.",POSITIVE,1.0,0.8787456750869751,POSITIVE,1.0,0.4767437279224396,NEUTRAL,0.0,0.719301700592041,NEGATIVE,-0.5,0.5406699776649475,NEGATIVE,-0.5,0.5145499110221863,NEUTRAL,0.2,0.626
777,"I think my current role is decent but could be more engaging. I handle my tasks efficiently, but they don’t always feel impactful. The structure and routine are nice, though they can get monotonous. I wouldn’t say I’m unhappy — just not particularly inspired. It’s a steady job, but it lacks excitement.","I truly appreciate how approachable my manager is. No matter how busy they are, they always find time to listen and guide me through difficult tasks. My teammates are equally kind and collaborative; we have a culture of helping rather than competing. It’s rare to find such genuine teamwork these days. I feel valued and supported both professionally and personally, which makes work enjoyable.","I feel like I’ve stopped growing completely in this job. There’s no structured training or exposure to new challenges. My manager never brings up development or learning unless I ask, and even then, it goes nowhere. I’ve been doing the same tasks for so long that it’s become routine. It’s difficult to stay inspired in such a stagnant setup.","The workplace felt very balanced this month. There was open communication, and people were genuinely kind to each other. My manager fostered a calm, motivating atmosphere. We faced a few challenges, but they were handled smoothly as a team. I felt appreciated for my work and supported when needed. Overall, it’s been great.","I think the break system here is really good. I get enough time to relax and reset between tasks, especially during busy periods. My manager never questions when someone takes a short break to clear their head. The flexible environment makes it easier to maintain energy throughout the day. I feel more productive because I’m not constantly overwhelmed. It’s been great for my overall well-being.",NEUTRAL,0.0,0.7637090086936951,POSITIVE,1.0,0.661369264125824,NEGATIVE,-0.5,0.5333989262580872,POSITIVE,0.5,0.6528012752532959,POSITIVE,1.0,0.5615310072898865,POSITIVE,0.4,0.6346
780,My role gives me a strong sense of purpose and growth. The tasks I handle are interesting and relevant to my career goals. I appreciate that my manager allows me to make independent decisions while offering guidance when I need it. The balance between autonomy and support is perfect. I genuinely feel like I’m progressing as a professional every single day.,"I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","The company does a fantastic job of nurturing talent. My manager helps identify skill gaps and offers ways to improve them. I’ve attended workshops that have significantly boosted my confidence. The exposure I’ve gained from cross-departmental projects has been invaluable. It’s motivating to work in a place that believes in growing people, not just profits.","The work atmosphere felt okay, though it lacked warmth. Everyone stayed professional, and there were no issues, but also no real connection. My manager maintained a fair tone but didn’t engage personally. It’s been a calm, slow-paced month. I’d say it was comfortable but uninspiring.","Downtime is available, but it depends on how you manage your schedule. My manager allows flexibility, though the workload doesn’t always make it possible. I try to take quick breaks, but they’re often cut short. It’s a decent balance, but not perfect. I’d appreciate a bit more structure around it.",POSITIVE,1.0,0.6724682450294495,NEUTRAL,0.0,0.6999353170394897,POSITIVE,1.0,0.8575555682182312,NEUTRAL,0.0,0.6171187162399292,NEUTRAL,0.0,0.7684765458106995,POSITIVE,0.4,0.7231
792,"The job is fine, and I appreciate the predictability of it. I know exactly what to expect each day, which makes it easy to plan. But at times, it feels too routine. I don’t feel particularly challenged or inspired by my responsibilities. It’s comfortable but lacks excitement or a sense of growth.","Whenever I face challenges, I feel like I have to deal with them alone. My manager’s lack of involvement makes it hard to feel confident about decisions. The team doesn’t communicate much, which leads to misunderstandings and extra stress. I often feel left out of important discussions. It’s disheartening when you want to contribute but don’t get the right support.",It’s been disappointing to see how little emphasis is placed on employee development. There are no regular performance discussions or learning sessions. My manager doesn’t provide constructive feedback or direction. I feel like I’m just maintaining the same routine without evolving. It’s not what I expected when I joined.,"This month was full of confusion and stress. There was no clear communication from management, and that caused unnecessary panic. My manager didn’t seem to have control over the situation. The team felt scattered and disorganized. It’s hard to work efficiently when everything feels so uncertain.","No, I feel like I’m always on the clock. The workload is too heavy to take any meaningful breaks. My manager doesn’t pressure us directly, but there’s a culture of nonstop productivity. It’s hard to breathe, let alone rest. I’m starting to feel completely burned out.",NEUTRAL,0.0,0.7455964088439941,NEGATIVE,-0.5,0.5828156471252441,NEGATIVE,-0.5,0.5854666829109192,NEGATIVE,-1.0,0.4644421935081482,NEGATIVE,-0.5,0.5286621451377869,NEGATIVE,-0.5,0.5814
797,"I’m very satisfied because my job allows me to apply my skills effectively. The variety of work keeps things interesting and prevents boredom. My team members are cooperative, and we work well together to meet deadlines. I appreciate that my efforts are noticed and acknowledged. It makes me feel motivated to keep improving every day.","I’ve grown increasingly dissatisfied with my current responsibilities. The job lacks variety, and I rarely get to learn anything new. It feels like I’m stuck in the same loop day after day. I don’t feel recognized for the effort I put in, which makes it worse. I wish there were opportunities to grow or take on something meaningful.","There’s no real structure for career growth in this organization. You have to figure everything out on your own, and even then, there’s minimal support. My manager doesn’t provide feedback or guidance that helps me improve. Most of my learning happens by accident, not design. It’s disappointing to feel like the company doesn’t invest in its employees.","The office environment this month was disappointing. There were constant communication breakdowns and unclear expectations. My manager wasn’t proactive in solving problems, which created tension. The overall mood among employees was gloomy and detached. It’s been tough to stay enthusiastic with such low morale.","I feel that my company values balance, and that includes giving us enough breaks. We’re encouraged to take short pauses and even chat casually to unwind. My manager understands that downtime improves overall productivity. The culture is open and respectful about it. I never feel overworked or guilty for taking time to rest. It’s a very humane approach to work.",POSITIVE,1.0,0.6379108428955078,NEGATIVE,-0.5,0.668724536895752,NEGATIVE,-0.5,0.5634550452232361,NEGATIVE,-0.5,0.6196085214614868,POSITIVE,1.0,0.4719548225402832,NEUTRAL,0.1,0.5923
802,"My current position doesn’t inspire me at all. I feel overworked, underappreciated, and disconnected from the team. The workload never seems to lighten, yet recognition is rare. There’s a constant sense of burnout that never goes away. I can’t remember the last time I actually felt satisfied with what I was doing.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","I’ve stopped expecting any learning opportunities here. My manager doesn’t prioritize development, and the company doesn’t provide any training. The projects are repetitive, offering no challenge or growth. It’s frustrating because I want to improve my skills, but there’s no environment to support it. I feel like I’m wasting my potential.","This month was a pleasant one at work. The environment was peaceful, and everyone was focused and respectful. My manager showed appreciation regularly, which made me feel valued. Team collaboration was smooth, and even challenging tasks felt manageable. The supportive vibe made the entire month feel lighter. It was a very fulfilling experience.","I get some breaks during work, though not always at the right time. When the workload is high, taking a breather feels impossible. My manager understands but can’t do much about deadlines. On calmer days, I do manage to relax a bit. Overall, the system works, but it could be more balanced.",NEGATIVE,-0.5,0.6263225078582764,NEUTRAL,0.0,0.6999353170394897,NEGATIVE,-0.5,0.5607127547264099,POSITIVE,1.0,0.5185173749923706,NEUTRAL,0.0,0.7751448154449463,NEUTRAL,0.0,0.6361
814," Lately, I’ve been feeling increasingly unhappy with my job. The work feels repetitive and doesn’t challenge me anymore. I’m stuck doing the same tasks over and over with no clear path for growth. It’s discouraging when my suggestions go unnoticed and my efforts aren’t recognized. I used to feel motivated, but now I just do what’s necessary to get through the day. I really wish I had more engaging responsibilities.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","There’s very limited opportunity to grow in this company. Learning new things depends entirely on self-effort, with no real support. My manager doesn’t seem interested in helping employees move forward. Training is rare, and most tasks are repetitive. It feels like I’m stuck in a loop that leads nowhere.","The environment this month was fine overall—neither stressful nor particularly inspiring. The team stayed on track with their work, but there wasn’t much enthusiasm. My manager handled tasks efficiently but didn’t encourage much discussion. It felt like a balanced but somewhat detached atmosphere.","I can’t remember the last time I took a real break at work. The schedule is packed, and there’s always something urgent waiting. My manager doesn’t discourage rest, but there’s no time for it anyway. It feels like I’m constantly running behind. It’s stressful and unsustainable.",NEGATIVE,-0.5,0.7006247043609619,NEUTRAL,0.0,0.6999353170394897,NEGATIVE,-0.5,0.6228601932525635,NEUTRAL,0.0,0.6916595101356506,NEGATIVE,-0.5,0.3814677298069,NEGATIVE,-0.3,0.6193
839,"I’ve become increasingly disengaged from my work. The responsibilities are repetitive, and I feel like my skills aren’t being used effectively. It’s frustrating to keep doing the same tasks with no change in sight. I wish there were new challenges or learning opportunities. Right now, the job just feels stagnant.","There’s a lack of basic communication in my team. My manager rarely provides updates, leaving us confused about priorities. When problems occur, no one steps up to offer help. It’s frustrating because it creates unnecessary tension and delays. I feel like we’re missing real leadership and teamwork.","I don’t think there’s much room for advancement here. My manager doesn’t take an active interest in my growth, and there’s no system to support career development. The projects I handle are repetitive and uninspiring. I’ve stopped expecting new learning experiences. It feels like a job with no future prospects.","I’m unsatisfied because my tasks feel disconnected from the company’s goals. I don’t see how my work makes any real impact. The lack of clarity and feedback from management makes it worse. I try to stay positive, but it’s difficult when motivation is so low. I feel like I’m just filling time rather than contributing.","Breaks are allowed, but taking them depends on how busy things get. My manager doesn’t discourage them, though it’s hard to step away when there’s constant work. I usually take short pauses to grab coffee or check my phone. It’s not bad, but it could be more structured. Some consistency would really help.",NEGATIVE,-0.5,0.6693286299705505,NEGATIVE,-0.5,0.6272367238998413,NEGATIVE,-0.5,0.5972867608070374,NEGATIVE,-0.5,0.609104573726654,NEUTRAL,0.0,0.6558613181114197,NEGATIVE,-0.4,0.6318
843,"I’m deeply satisfied with my current role. The work aligns perfectly with my skills and passions, which makes it easy to stay motivated. I enjoy collaborating with my team, and I always feel that my opinions are valued. The company’s trust in my abilities gives me confidence to push my limits. It’s nice to know that my work directly contributes to meaningful outcomes.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.",I’m extremely satisfied with the growth and learning opportunities available. The management genuinely supports upskilling through online courses and workshops. I feel encouraged to take initiative and pursue my interests professionally. Every project I handle teaches me something new about leadership and communication. It’s inspiring to work in a place that helps you become better each day.,"The work environment this month was consistent and predictable. There wasn’t much to complain about, but nothing particularly uplifting either. My manager was polite and approachable but seemed a bit distant. The team functioned well but without much enthusiasm. It was a typical, average month.","I barely get any time to relax during work hours. The workload keeps increasing, but there’s no adjustment for rest or mental breaks. My manager expects everyone to stay active all day. Even lunch breaks get shortened due to last-minute meetings. It’s overwhelming and unhealthy in the long run.",POSITIVE,1.0,0.7863113880157471,NEUTRAL,0.0,0.6999353170394897,POSITIVE,1.0,0.8389231562614441,NEUTRAL,0.0,0.711671769618988,NEGATIVE,-0.5,0.5612626075744629,POSITIVE,0.3,0.7196
858,"I’m genuinely happy in my current role. I enjoy the work I do, and I’m always learning something new. The sense of trust and independence I get from my manager keeps me motivated. I feel that my ideas are heard and respected by the team. It’s great to be part of such a supportive and positive workplace culture.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","My experience with career development here has been disappointing. I’ve asked several times about training or upskilling, but nothing concrete has been arranged. The company lacks proper planning when it comes to employee progression. I feel like my role has no growth potential. It’s hard to stay motivated when there’s no sense of advancement or future.","The work atmosphere this month was fine but lacked vibrancy. My manager ensured processes ran smoothly but didn’t encourage much creativity. The team was cooperative yet somewhat detached. It was a calm, professional month with little emotional energy. I’d describe it as steady but plain.","I think the amount of downtime I get is fair but inconsistent. Some days go by so fast that I forget to take a proper break. My manager doesn’t pressure us to skip, but deadlines often do. On lighter days, it’s much easier to breathe and relax. It’s neither good nor bad, just situational.",POSITIVE,1.0,0.8744064569473267,NEUTRAL,0.0,0.6999353170394897,NEGATIVE,-0.5,0.6621441841125488,NEUTRAL,0.0,0.6766907572746277,NEUTRAL,0.0,0.4848378896713257,NEUTRAL,0.1,0.6796
861,"I’m satisfied because my work feels purposeful and appreciated. The projects I’m involved in are meaningful and contribute to my growth. I get enough freedom to plan my approach, which makes the job enjoyable. The collaboration within the team is excellent. I feel confident that I’m on the right path professionally.","My overall experience with my manager and team has been overwhelmingly positive. There’s open dialogue, respect, and genuine encouragement at every step. I always feel that my voice matters, regardless of seniority. The constant support helps me handle pressure gracefully. It’s motivating to know that I’m surrounded by people who truly want me to succeed.","I’ve learned more in this company than in any previous role. My manager believes in giving real-world experiences that foster personal growth. The team’s collaborative approach makes learning natural and enjoyable. I feel supported whenever I take on something new. The opportunities for development are endless, and I’m excited for what’s ahead.","I’d call this month fairly routine. The environment was peaceful, and everyone did their part. My manager was professional but didn’t engage much outside of meetings. The team worked together when necessary but mostly stayed independent. It was a stable but unexciting month overall.","Yes, I get enough rest during my day to feel recharged. My manager promotes work-life balance and respects personal limits. I’m allowed to take breaks whenever necessary as long as the work gets done. This trust and flexibility go a long way in reducing stress. I feel focused and valued at the same time. It’s a good system that keeps me motivated.",POSITIVE,1.0,0.5526278614997864,POSITIVE,1.0,0.7436472177505493,POSITIVE,1.0,0.7710902094841003,NEUTRAL,0.0,0.5602507591247559,POSITIVE,0.5,0.4908684492111206,POSITIVE,0.7,0.6237
